AGENCY_NAME,Offense.Description,Offense.Level,TOTAL,UNDER_18_COUNT,EIGHTEEN_TWENTYNINE_COUNT,THIRTY_PLUS_COUNT
SAN DIEGO CO SO,DUI DRUG:CAUSE BODILY INJ,F,1,0,0,1
SAN DIEGO CO SO,DUI W/IN 10YRS:PR FEL DUI,F,1,0,1,0
SAN DIEGO CO SO,DUI W/PRIORS:PER 23550 VC,F,13,0,4,9
SAN DIEGO CO SO,EMBEZZLE RENTED VEHICLE,F,4,0,0,4
SAN DIEGO CO SO,EVADING PO:DISREGARD SFTY,F,7,0,4,3
SAN DIEGO CO SO,FAIL REG W/FEL SEX OFF/PR,F,2,0,0,2
SAN DIEGO CO SO,FALSE CHECK/RECS/CERT/ETC,F,1,0,0,1
SAN DIEGO CO SO,FALSE IMPRISONMENT,F,5,0,1,4
SAN DIEGO CO SO,FALSE PERSONATE:SPEC CIRC,F,1,0,0,1
SAN DIEGO CO SO,FALSE PRETENSES:OBT $/ETC,F,1,0,1,0
SAN DIEGO CO SO,FELON/ETC POSS/ETC F/ARM,F,6,0,1,5
SAN DIEGO CO SO,FILL OLD/ETC C/SUB PRESC,F,1,0,0,1
SAN DIEGO CO SO,FORGE/ALTER VEH REG/ETC,F,2,0,0,2
SAN DIEGO CO SO,FORGERY,F,1,0,0,1
SAN DIEGO CO SO,FT/REG/ETC:FEL SEX OFF/PR,F,2,0,0,2
SAN DIEGO CO SO,GET CREDIT/ETC OTHER'S ID,F,15,0,4,11
SAN DIEGO CO SO,GRAND THEFT,F,12,0,5,7
SAN DIEGO CO SO,GRDTHFT:MONEY/LABOR/PROP,F,4,0,0,4
SAN DIEGO CO SO,HARM/DEATH:ELDER/DEP ADLT,F,11,0,1,10
SAN DIEGO CO SO,INF INJ:SPS/ETC W/PR ASLT,F,1,0,0,1
SAN DIEGO CO SO,INFLICT CRPL INJ SP/COHAB,F,152,0,46,106
SAN DIEGO CO SO,INFLICT INJ/ETC ON CHILD,F,1,0,0,1
SAN DIEGO CO SO,INSUFICENT FUND:CHECK/ETC,F,2,0,1,1
SAN DIEGO CO SO,INTIMIDATE WIT/VICT,F,1,0,0,1
SAN DIEGO CO SO,KIDNAPPING,F,6,0,2,4
SAN DIEGO CO SO,MAKE FICTITIOUS CHECK,F,1,0,0,1
SAN DIEGO CO SO,MAYHEM,F,1,0,1,0
SAN DIEGO CO SO,MFG/ETC CNTL SUB,F,1,0,0,1
SAN DIEGO CO SO,MFG/ETC LEADED CANE/ETC,F,12,0,2,10
SAN DIEGO CO SO,MFG/ETC LG CAPACITY MAG,F,1,0,0,1
SAN DIEGO CO SO,MFG/ETC SHORT BARRL RIFLE,F,1,0,0,1
SAN DIEGO CO SO,MFG/SALE/ETC METAL KNUCKL,F,7,0,2,5
SAN DIEGO CO SO,MFG/SALE/POSS SHOBI-ZUE,F,1,0,0,1
SAN DIEGO CO SO,MFG/SALE/POSSESS NUNCHAKU,F,4,0,0,4
SAN DIEGO CO SO,MFG/SELL/ETC ASSAULT WPN,F,1,0,0,1
SAN DIEGO CO SO,MFG/SELL/ETC DECEPTIVE ID,F,1,0,1,0
SAN DIEGO CO SO,OBSTRUCT/RESIST EXEC OFF,F,31,0,14,17
SAN DIEGO CO SO,OFFER/ETC FAKE INSTR:FILE,F,1,0,0,1
SAN DIEGO CO SO,PERSNATE:MAKE OTHR LIABLE,F,1,0,0,1
SAN DIEGO CO SO,POS BLANK CHEC/ETC:DEFRAD,F,1,0,0,1
SAN DIEGO CO SO,POS/ETC BAD/ETC CHEKS/ETC,F,3,0,1,2
SAN DIEGO CO SO,POS/ETC KNIFE:PUB BLD/ETC,F,1,0,0,1
SAN DIEGO CO SO,POS/PUR F/SALE NARC/C/SUB,F,13,0,5,8
SAN DIEGO CO SO,POSS CNTL SUB FOR SALE,F,55,0,15,40
SAN DIEGO CO SO,POSS CNTL SUB IN PRISON,F,1,0,0,1
SAN DIEGO CO SO,POSS CNTL SUB WHILE ARMED,F,1,0,0,1
SAN DIEGO CO SO,POSS CONTROLLED SUBSTANCE,F,153,0,31,122
SAN DIEGO CO SO,POSS F/SALE DES CNTL SUB,F,1,0,1,0
SAN DIEGO CO SO,POSS ID OF 10+ PRSN:WID,F,1,0,0,1
SAN DIEGO CO SO,POSS STOLEN VEH/VES/ETC,F,18,0,6,12
SAN DIEGO CO SO,POSSESS NARCOTIC CNTL SUB,F,55,0,21,34
SAN DIEGO CO SO,PROHIB OWN/ETC AMMO/ETC,F,4,0,1,3
SAN DIEGO CO SO,PRVENT/DISUADE VIC/WITNES,F,1,0,0,1
SAN DIEGO CO SO,RAPE SPOUSE UND C/SUB/ETC,F,1,0,0,1
SAN DIEGO CO SO,REC KNWN STOLN PROP,F,16,0,6,10
SAN DIEGO CO SO,REC/ETC/CNCL/ETC $+:C/SUB,F,1,0,0,1
SAN DIEGO CO SO,REP AS DR/ETC:GET C/SUB,F,1,0,0,1
SAN DIEGO CO SO,ROBBERY:FIRST DEGREE,F,6,0,3,3
SAN DIEGO CO SO,SELL/TRNSP/ETC MARIJUANA,F,1,0,1,0
SAN DIEGO CO SO,SEX PENETRATION:FORCE/ETC,F,1,0,0,1
SAN DIEGO CO SO,SHOOT:INHAB DWELL/VEH/ETC,F,1,0,0,1
SAN DIEGO CO SO,SHOPLIFTING,F,11,0,4,7
SAN DIEGO CO SO,STALKING,F,1,0,0,1
SAN DIEGO CO SO,STALKNG:TEMP RESTRAIN ORD,F,4,0,1,3
SAN DIEGO CO SO,THREATN SCH/PUB OFCR/EMPL,F,6,0,2,4
SAN DIEGO CO SO,THRTN CRIME:INT:TERRORIZE,F,31,0,12,19
SAN DIEGO CO SO,TRANSP/ETC CNTL SUB,F,9,0,3,6
SAN DIEGO CO SO,TRANSP/SELL NARC/CNTL SUB,F,6,0,2,4
SAN DIEGO CO SO,UNLAWFL POSS/USE TEAR GAS,F,7,0,0,7
SAN DIEGO CO SO,USE ACC ACOUNT INFO NO OK,F,1,0,1,0
SAN DIEGO CO SO,USE ID W/INT DEFRD:W/PC,F,1,0,1,0
SAN DIEGO CO SO,VANDALISM $10000 OR MORE,F,1,0,0,1
SAN DIEGO CO SO,VANDALISM:DAMAGE PROPERTY,F,1,0,0,1
SAN DIEGO CO SO,VANDL:DESTROY OTHRS PROP,F,2,0,0,2
SAN DIEGO CO SO,VEH/ETC THEFT:SPEC PRIORS,F,1,0,0,1
SAN DIEGO CO SO,VIOLATION OF PAROLE:FEL,F,40,0,9,31
SAN DIEGO CO SO,POSS MARIJUANA SCHL GRNDS,I,24,24,0,0
SAN DIEGO CO SO,POSS MARIJUANA 28.5- GRMS,I,4,4,0,0
SAN DIEGO CO SO,POSS MARIJ SALE UNDER 18,I,2,1,0,1
SAN DIEGO CO SO,SELL/TRNSP/ETC MARIJUANA,I,1,1,0,0
SAN DIEGO CO SO,DRIVE WITHOUT LIGHTS:DARK,I,1,0,1,0
SAN DIEGO CO SO,DUI W/PROB:23152/23153,I,1,0,0,1
SAN DIEGO CO SO,DUI:UNDR 21YR W/BA.01,I,1,0,1,0
SAN DIEGO CO SO,EXPIRED TABS/FAIL DISPLAY,I,1,0,0,1
SAN DIEGO CO SO,FAIL CONSTRUCTN TRAF CNTL,I,2,0,0,2
SAN DIEGO CO SO,FAIL STOP/ETC:RR XING/ETC,I,1,0,1,0
SAN DIEGO CO SO,NO PROOF $ RESP:ACCIDENT,I,1,0,1,0
SAN DIEGO CO SO,NO REG:VEH/TRAILER/ETC,I,1,0,1,0
SAN DIEGO CO SO,POSS OPEN ALCOHOL:PUBLIC,I,1,0,0,1
SAN DIEGO CO SO,SPEC VEH:WRONG PASS LANE,I,1,0,0,1
SAN DIEGO CO SO,BATTERY ON PERSON,M,29,9,9,11
SAN DIEGO CO SO,SHOPLIFTING,M,77,9,27,41
SAN DIEGO CO SO,FL OBEY ORD JUV CRT:602WI,M,7,6,1,0
SAN DIEGO CO SO,OBSTRUCT/ETC PUB OFCR/ETC,M,60,5,17,38
SAN DIEGO CO SO,PETTY THEFT,M,47,5,17,25
SAN DIEGO CO SO,CA REG:VIOLATE CURFEW,M,4,4,0,0
SAN DIEGO CO SO,DISORD CONDUCT:ALCOHOL,M,489,4,121,364
SAN DIEGO CO SO,POSS WEAPON AT SCHOOL,M,4,4,0,0
SAN DIEGO CO SO,MINOR POSSESS ALCOHOL,M,4,3,1,0
SAN DIEGO CO SO,ASSAULT & BATTERY,M,11,2,1,8
SAN DIEGO CO SO,BATT ON PRSN:SCH/HOSP/ETC,M,2,2,0,0
SAN DIEGO CO SO,FIGHT/ETC AT SCH/UNIV/ETC,M,2,2,0,0
SAN DIEGO CO SO,LOITERING AT SCHOOL,M,2,2,0,0
SAN DIEGO CO SO,TAKE VEH W/O OWNER CONSNT,M,30,2,9,19
SAN DIEGO CO SO,TRESPASSING,M,23,2,6,15
SAN DIEGO CO SO,ADW NOT FIREARM,M,3,1,1,1
SAN DIEGO CO SO,BAT ON PRSN:SCH/PARK/ETC,M,1,1,0,0
SAN DIEGO CO SO,BATERY:SERIOUS BODILY INJ,M,7,1,3,3
SAN DIEGO CO SO,BATT ON SCHOOL EMPLOYEE,M,1,1,0,0
SAN DIEGO CO SO,BATTERY,M,2,1,1,0
SAN DIEGO CO SO,DAMAGE WIRELES COM DEVICE,M,5,1,2,2
SAN DIEGO CO SO,DISORD CONDUCT:UI/DRUG,M,53,1,17,35
SAN DIEGO CO SO,DUI ALCOHOL,M,238,1,94,143
SAN DIEGO CO SO,DUI ANY DRUG,M,23,1,10,12
SAN DIEGO CO SO,ESC:MENTAL HEALTH FACILTY,M,4,1,1,2
SAN DIEGO CO SO,EVADING PEACE OFFICER,M,4,1,1,2
SAN DIEGO CO SO,PARENT:CHRONIC TRUANT:ATT,M,1,1,0,0
SAN DIEGO CO SO,POSS LIQUOR SCHOOL PROP,M,1,1,0,0
SAN DIEGO CO SO,UNLAW USE EMRG SIGNL DEV,M,1,1,0,0
SAN DIEGO CO SO,VANDALISM,M,7,1,1,5
SAN DIEGO CO SO,VANDALISM -$400,M,5,1,1,3
SAN DIEGO CO SO,ADDICT DRIVE VEHICLE,M,3,0,2,1
SAN DIEGO CO SO,APPROPR LOST PROP,M,4,0,1,3
SAN DIEGO CO SO,ASLT/BATT PEACE OFR/ETC,M,1,0,0,1
SAN DIEGO CO SO,ASSAULT ON PERSON,M,2,0,0,2
SAN DIEGO CO SO,BAT:SPOUSE/EX SP/DATE/ETC,M,166,0,42,124
SAN DIEGO CO SO,BATT PO/EMERG PRSNL/ETC,M,1,0,0,1
SAN DIEGO CO SO,BATTERY:SPOUSE/ETC,M,32,0,8,24
SAN DIEGO CO SO,BEGGING,M,1,0,0,1
SAN DIEGO CO SO,BUS LET -18 SEE DRUG PARA,M,1,0,0,1
SAN DIEGO CO SO,CA REG:POS RESTRICTD SPEC,M,1,0,0,1
SAN DIEGO CO SO,CARRY CON/DIRK OR DAGGER,M,1,0,0,1
SAN DIEGO CO SO,CARRY SWITCHBLADE KNIFE,M,1,0,0,1
SAN DIEGO CO SO,CAUSING FIRE OF PROPERTY,M,1,0,1,0
SAN DIEGO CO SO,CNTL SUB PARAPHERNALIA,M,1,0,1,0
SAN DIEGO CO SO,CNTMPT:CRT:DISRD/ETC BEHV,M,5,0,0,5
SAN DIEGO CO SO,COMMIT MAIL THEFT,M,1,0,0,1
SAN DIEGO CO SO,CONSPIRACY:COMMIT CRIME,M,5,0,2,3
SAN DIEGO CO SO,CONTEMPT:DISOBEY CRT ORDR,M,42,0,10,32
SAN DIEGO CO SO,CONTEMPT:VIOL GANG INJUNC,M,1,0,1,0
SAN DIEGO CO SO,CONTEMPT:VIOL PROTECT ORD,M,5,0,1,4
SAN DIEGO CO SO,CONTMPT:DOMSTC VIOL:FIRST,M,1,0,0,1
SAN DIEGO CO SO,CRPL INJ:SPOUS/COHAB/DATE,M,4,0,1,3
SAN DIEGO CO SO,CRRY LOAD F/ARM PUB PLACE,M,1,0,0,1
SAN DIEGO CO SO,CRUEL TO CHLD:POS INJ/DTH,M,5,0,1,4
SAN DIEGO CO SO,DESTROY/CONCEAL EVIDENCE,M,1,0,0,1
SAN DIEGO CO SO,DIS CON:LODGE W/O CONSENT,M,6,0,1,5
SAN DIEGO CO SO,DISORDRLY CONDUCT:TOLUENE,M,15,0,2,13
SAN DIEGO CO SO,DISRD CONDUCT:DRUG W/ALC,M,5,0,2,3
SAN DIEGO CO SO,DISREGARD SAFETY:EVADE PO,M,1,0,0,1
SAN DIEGO CO SO,DRIV:LIC SUS/ETC:UI/RFUSL,M,1,0,1,0
SAN DIEGO CO SO,DRIV:SUSP/ETC LIC:DUI:VIO,M,6,0,0,6
SAN DIEGO CO SO,DRIV:SUSP/ETC LIC:RECKLES,M,1,0,0,1
SAN DIEGO CO SO,DRIVE W/O LICENSE,M,10,0,3,7
SAN DIEGO CO SO,DRIVE:LIC SUSPENDED/ETC,M,9,0,2,7
SAN DIEGO CO SO,DUI ALCOHOL AND DRUG,M,4,0,2,2
SAN DIEGO CO SO,DUI ALCOHOL:CAUSE BOD INJ,M,1,0,1,0
SAN DIEGO CO SO,DUI ALCOHOL/0.08 PERCENT,M,39,0,16,23
SAN DIEGO CO SO,DUI DRUG:CAUSE BODILY INJ,M,1,0,1,0
SAN DIEGO CO SO,ELDER/DEP ADLT:HARM/DEATH,M,11,0,2,9
SAN DIEGO CO SO,ELDER/DEP ADULT CRUELTY,M,2,0,1,1
SAN DIEGO CO SO,EMBEZZLEMENT,M,1,0,1,0
SAN DIEGO CO SO,ENTER DISASTER AREA,M,1,0,0,1
SAN DIEGO CO SO,ENTER/REMAIN ON PSTD PROP,M,2,0,0,2
SAN DIEGO CO SO,EXHIBIT DEADWPN:NOT F/ARM,M,13,0,5,8
SAN DIEGO CO SO,FAIL COMPL:DRIVE HOUR/ETC,M,1,0,1,0
SAN DIEGO CO SO,FAIL OBEY PO:INSPECTN ORD,M,1,0,1,0
SAN DIEGO CO SO,FAIL OBEY PO:LAWFUL ORDER,M,1,0,0,1
SAN DIEGO CO SO,FAIL TO FILE RETURN/ETC,M,1,0,0,1
SAN DIEGO CO SO,FALSE CHECKS/REC/CERT/ETC,M,1,0,0,1
SAN DIEGO CO SO,FALSE ID TO SPECIFIC PO'S,M,4,0,1,3
SAN DIEGO CO SO,FALSE IMPRISONMENT,M,1,0,0,1
SAN DIEGO CO SO,FELON POSS/ETC STUN GUN,M,4,0,1,3
SAN DIEGO CO SO,FIGHT IN PUBLIC PLACE,M,1,0,1,0
SAN DIEGO CO SO,FILL OUTDATED/ETC PRESCRI,M,1,0,0,1
SAN DIEGO CO SO,FRAUD:POS/ETC DISABL PLAC,M,1,0,1,0
SAN DIEGO CO SO,FURNISH DRUGS TO ADDICT,M,2,0,1,1
SAN DIEGO CO SO,HARASS/ETC/PUB PRSNL INFO,M,1,0,1,0
SAN DIEGO CO SO,HIT AND RUN,M,1,0,0,1
SAN DIEGO CO SO,HIT AND RUN:PROP DAMAGE,M,2,0,1,1
SAN DIEGO CO SO,ILLEGAL SPEED CONTEST:INJ,M,4,0,0,4
SAN DIEGO CO SO,INDECENT EXPOSURE,M,4,0,1,3
SAN DIEGO CO SO,LITTER WATERS OR SHORE,M,1,0,0,1
SAN DIEGO CO SO,LOCAL ORDINANCE VIOL,M,3,0,0,3
SAN DIEGO CO SO,MAKE/ETC FICT CHECK/ETC,M,2,0,0,2
SAN DIEGO CO SO,MFG/ETC UNDETECT KNIVES,M,1,0,0,1
SAN DIEGO CO SO,OBSTRUCT/RESIST EXEC OFCR,M,5,0,2,3
SAN DIEGO CO SO,OPR TOW TRK W/O CDL/CERT,M,1,0,1,0
SAN DIEGO CO SO,PERSNATE:MAKE OTHR LIABLE,M,1,0,1,0
SAN DIEGO CO SO,POS CNTL SUB:W/O PRESCRIP,M,2,0,2,0
SAN DIEGO CO SO,POS/ETC BAD/ETC CHECK/ETC,M,1,0,0,1
SAN DIEGO CO SO,POSS CNTL SUB W/O PRESCRP,M,6,0,4,2
SAN DIEGO CO SO,POSS F/SALE DES CNTL SUB,M,1,0,0,1
SAN DIEGO CO SO,POSS FIREWORKS W/O PERMIT,M,1,0,0,1
SAN DIEGO CO SO,POSS MARIJUANA FOR SALE,M,1,0,1,0
SAN DIEGO CO SO,POSS SWITCHBLADE:VEHICLE,M,4,0,1,3
SAN DIEGO CO SO,POSS UNLAW PARAPHERNALIA,M,251,0,64,187
SAN DIEGO CO SO,POSS/USE FALSE ID OF AGE,M,1,0,1,0
SAN DIEGO CO SO,POSSESS BURGLARY TOOLS,M,11,0,5,6
SAN DIEGO CO SO,POSSESS CNTL SUB,M,306,0,69,237
SAN DIEGO CO SO,POSSESS NARCOTIC CNTL SUB,M,104,0,39,65
SAN DIEGO CO SO,PREVENT/DISSUADE WIT/VICT,M,1,0,1,0
SAN DIEGO CO SO,PROSTITUTION,M,1,0,0,1
SAN DIEGO CO SO,REC BENE:INCOMPLET ADOPTN,M,1,0,0,1
SAN DIEGO CO SO,REC KNWN STOLN PROP,M,9,0,3,6
SAN DIEGO CO SO,RECKLESS DRIVING:HIGHWAY,M,1,0,0,1
SAN DIEGO CO SO,SELL/ETC LIQUOR TO MINOR,M,1,0,0,1
SAN DIEGO CO SO,SOLICIT LEWD ACT,M,1,0,0,1
SAN DIEGO CO SO,SPEED CONTEST/EXH/BLCK RD,M,2,0,2,0
SAN DIEGO CO SO,TAKE MARKD CART:RETL ESTB,M,1,0,0,1
SAN DIEGO CO SO,TAMPER WITH VEHICLE,M,2,0,0,2
SAN DIEGO CO SO,THFT PRSNL PROP/PTY THFT,M,2,0,0,2
SAN DIEGO CO SO,THROW SUBSTANCE AT VEH,M,1,0,1,0
SAN DIEGO CO SO,TRESPAS:REFUSE LEAVE PROP,M,4,0,0,4
SAN DIEGO CO SO,TRESPASS PUBLIC BUSINESS,M,1,0,0,1
SAN DIEGO CO SO,TRESPASS:OCC PROP W/O CON,M,5,0,0,5
SAN DIEGO CO SO,TRSPSS:PSTD LND:RFS TO LV,M,2,0,0,2
SAN DIEGO CO SO,UNDER INFLUENCE CNTL SUB,M,294,0,93,201
SAN DIEGO CO SO,UNLAW RECYC:EQUAL/-$400,M,1,0,0,1
SAN DIEGO CO SO,UNLAWFL POSS/USE TEAR GAS,M,3,0,0,3
SAN DIEGO CO SO,UNLAWFUL USE/ETC:DRIV LIC,M,1,0,1,0
SAN DIEGO CO SO,VANDALISM -$400/PREV CONV,M,1,0,1,0
SAN DIEGO CO SO,VANDALISM $10000 OR MORE,M,2,0,1,1
SAN DIEGO CO SO,VANDALISM $400 OR MORE,M,3,0,2,1
SAN DIEGO CO SO,VANDALISM:DAMAGE PROPERTY,M,1,0,1,0
SAN DIEGO CO SO,VANDALISM:DEFACE PROPERTY,M,1,0,1,0
SAN DIEGO CO SO,VIO DOM VIO CRT ORD:P/INJ,M,4,0,0,4
SAN DIEGO CO SO,VIO ORD:PREVNT DOMES VIOL,M,67,0,16,51
SAN DIEGO CO SO,VIO PROT ORDER:DOMES:W/PR,M,4,0,0,4
SAN DIEGO CO SO,WILLFUL CRUELTY TO CHILD,M,2,0,0,2
SAN DIEGO CO SO,MOD COURT ORD:COMMIT/PROB,X,1,1,0,0
SAN DIEGO CO SO,FAIL WRITEN PROMIS:ARREST,X,2,0,1,1
SAN DIEGO CO SO,FAILURE TO APPEAR WARRANT,X,1,0,0,1
SAN DIEGO CO SO,PAROLE VIOLATION/REARREST,X,1,0,0,1
SAN DIEGO CO SO,PR C/S CONV:11351-11352HS,X,1,0,0,1
SAN DIEGO CO SO,PR C/S CONV:11378-11379HS,X,1,0,0,1
SAN DIEGO CO SO,PRCS VIOLATION,X,10,0,3,7
SAN DIEGO CO SO,PRCS:FLASH INCARCERATION,X,5,0,1,4
SAN DIEGO CO SO,PROB VIOL:REAREST/REVOKE,X,5,0,2,3
SAN DIEGO CO SO,PROB VIOL:REARREST/REVOKE,X,13,0,7,6
SAN DIEGO CO SO,PROBATION REVOKED/ETC,X,3,0,1,2
SAN DIEGO CO SO,REAREST:ELEC MONITOR PROB,X,1,0,0,1
SAN DIEGO CO SO,VIOLATION OF PAROLE,X,1,0,1,0
SAN DIEGO PD,ROBBERY,F,84,10,49,25
SAN DIEGO PD,ADW/FORCE:POSSIBLE GBI,F,67,8,20,39
SAN DIEGO PD,ROBBERY:SECOND DEGREE,F,74,8,23,43
SAN DIEGO PD,THRTN CRIME:INT:TERRORIZE,F,72,5,11,56
SAN DIEGO PD,BURGLARY:FIRST DEGREE,F,61,4,17,40
SAN DIEGO PD,GRAND THEFT,F,29,4,9,16
SAN DIEGO PD,VEHICLE THEFT,F,34,4,14,16
SAN DIEGO PD,ADW NOT FIREARM,F,176,3,46,127
SAN DIEGO PD,CONSPIRACY:COMMIT CRIME,F,8,3,3,2
SAN DIEGO PD,VANDALISM $10000 OR MORE,F,19,3,4,12
SAN DIEGO PD,INFLICT CRPL INJ SP/COHAB,F,252,2,93,157
SAN DIEGO PD,INTIMIDATE WIT/VICT,F,3,2,0,1
SAN DIEGO PD,MURDER,F,12,2,8,2
SAN DIEGO PD,ROBBERY:FIRST DEGREE,F,7,2,3,2
SAN DIEGO PD,ASLT W/CAUSTIC CHEM/ETC,F,3,1,0,2
SAN DIEGO PD,BATT W/SERIOUS BODILY INJ,F,14,1,7,6
SAN DIEGO PD,BATTERY,F,3,1,1,1
SAN DIEGO PD,BURGLARY,F,20,1,8,11
SAN DIEGO PD,CARRY CON/DIRK OR DAGGER,F,57,1,10,46
SAN DIEGO PD,CRPL INJ:SPOUS/COHAB/DATE,F,210,1,68,141
SAN DIEGO PD,EVADE PO:DISREGARD SAFETY,F,13,1,5,7
SAN DIEGO PD,FELON/ETC POSS/ETC F/ARM,F,38,1,18,19
SAN DIEGO PD,ILL POSS/ETC TEAR GAS/ETC,F,2,1,1,0
SAN DIEGO PD,MFG/SALE/ETC METAL KNUCKL,F,16,1,7,8
SAN DIEGO PD,POSS CONTROLLED SUBSTANCE,F,167,1,31,135
SAN DIEGO PD,POSS WEAPON AT SCHOOL,F,1,1,0,0
SAN DIEGO PD,POSSESS NARCOTIC CNTL SUB,F,91,1,26,64
SAN DIEGO PD,PROHIB OWN/ETC AMMO/ETC,F,15,1,4,10
SAN DIEGO PD,SHOPLIFTING,F,12,1,4,7
SAN DIEGO PD,VANDALISM $400 OR MORE,F,43,1,19,23
SAN DIEGO PD,290 VIOL TRAN 30 DY UPDTE,F,7,0,0,7
SAN DIEGO PD,ADW NOT F/ARM:PO/FIRE:GBI,F,2,0,0,2
SAN DIEGO PD,ADW ON CUSTODIAL OFF:GBI,F,1,0,1,0
SAN DIEGO PD,AGGRAVATED ARSON W/PRIOR,F,1,0,0,1
SAN DIEGO PD,AID IN ARSON,F,1,0,0,1
SAN DIEGO PD,ALTER SERIAL NBR:TEAR GAS,F,1,0,0,1
SAN DIEGO PD,ANNOY/ETC CHILD:ILL ENTRY,F,1,0,1,0
SAN DIEGO PD,ANNOY/MOL VICT UNDER 18,F,3,0,3,0
SAN DIEGO PD,ANNOY/MOLEST CHILD-18YRS,F,2,0,0,2
SAN DIEGO PD,APPROPR LOST PROP,F,17,0,3,14
SAN DIEGO PD,ARSON:FOREST LAND,F,5,0,1,4
SAN DIEGO PD,ARSON:INHABITED STRUCTURE,F,2,0,2,0
SAN DIEGO PD,ARSON:PROPERTY,F,9,0,2,7
SAN DIEGO PD,ASLT W/FIREARM ON PERSON,F,5,0,3,2
SAN DIEGO PD,ASLT W/INT COMT RAPE/ETC,F,3,0,0,3
SAN DIEGO PD,ASLT:INTENT RAPE IN 459,F,1,0,0,1
SAN DIEGO PD,ASLT:PENETRATE W/OBJECT,F,1,0,1,0
SAN DIEGO PD,ASLT:SEMIAUTO F/ARM:PO/FF,F,1,0,0,1
SAN DIEGO PD,ASSAULT:W/INTENT TO RAPE,F,4,0,0,4
SAN DIEGO PD,ATT 496 PC:STOLEN PROP,F,19,0,7,12
SAN DIEGO PD,ATT PRVNT/ETC VIC/ETC:RPT,F,1,0,0,1
SAN DIEGO PD,BAT AGAINST PEACE OFFICER,F,5,0,2,3
SAN DIEGO PD,BAT EMERGENCY PERSON/ETC,F,3,0,1,2
SAN DIEGO PD,BATT ON CUSTODIAL OFFICER,F,1,0,0,1
SAN DIEGO PD,BATTERY AGAINST PO,F,2,0,1,1
SAN DIEGO PD,BENCH WARRANT:FTA FEL CHG,F,22,0,4,18
SAN DIEGO PD,BRING CNTL SUB/ETC JAIL,F,2,0,1,1
SAN DIEGO PD,BURGLARY:SECOND DEGREE,F,38,0,16,22
SAN DIEGO PD,C/LOADED F/ARM:PROHIB/ETC,F,1,0,0,1
SAN DIEGO PD,CARJACKING,F,5,0,3,2
SAN DIEGO PD,CARRY CONCEALED STLN WPN,F,2,0,2,0
SAN DIEGO PD,CARRY LOAD F/ARM:COMT FEL,F,2,0,1,1
SAN DIEGO PD,CARRY LOAD F/ARM:PR FEL,F,4,0,3,1
SAN DIEGO PD,CARRY LOAD F/ARM:SPEC PRS,F,1,0,0,1
SAN DIEGO PD,CARRY STOLEN LOADED F/ARM,F,2,0,2,0
SAN DIEGO PD,CAUSE FIRE OF STRUC/FORES,F,1,0,1,0
SAN DIEGO PD,CCW IN VEHICLE,F,10,0,4,6
SAN DIEGO PD,CCW IN VEHICLE:OCCUPANT,F,2,0,0,2
SAN DIEGO PD,CCW ON PERSON,F,1,0,1,0
SAN DIEGO PD,CHILD CRUELTY:POS INJ/DTH,F,9,0,2,7
SAN DIEGO PD,CONSP:FALSE/ETC INDICTMNT,F,2,0,1,1
SAN DIEGO PD,CONV POSS/ETC F/ARM:SP PR,F,1,0,1,0
SAN DIEGO PD,CRRY LOAD H/GUN:NOT OWNER,F,2,0,1,1
SAN DIEGO PD,CRUELTY TO ANIMALS,F,1,0,0,1
SAN DIEGO PD,DAMAGE/ETC POWER LINES,F,3,0,2,1
SAN DIEGO PD,DLR NOT DETERMIN OWNRSHIP,F,2,0,0,2
SAN DIEGO PD,DOMESTIC VIOLENCE W/PR,F,3,0,1,2
SAN DIEGO PD,DUI .08 ALCOHOL:BODLY INJ,F,1,0,0,1
SAN DIEGO PD,DUI 0.08 W/PR:PER 23550VC,F,18,0,6,12
SAN DIEGO PD,DUI ALCOHOL:CAUSE BOD INJ,F,3,0,1,2
SAN DIEGO PD,DUI W/PR SPEC CONVICTIONS,F,1,0,0,1
SAN DIEGO PD,DUI W/PRIORS:PER 23550 VC,F,13,0,7,6
SAN DIEGO PD,ELD/ETC THEFT BY CARETAKR,F,1,0,0,1
SAN DIEGO PD,EMBEZ BY EMPLOYEE $400+,F,1,0,0,1
SAN DIEGO PD,EMBEZZLEMENT $400+,F,1,0,1,0
SAN DIEGO PD,ESCAPE:MENTAL FACILTY/ETC,F,1,0,0,1
SAN DIEGO PD,EVADE PO:WRONG WAY DRIVER,F,1,0,0,1
SAN DIEGO PD,EVADING PO:DISREGARD SFTY,F,14,0,6,8
SAN DIEGO PD,EXH F/ARM/ETC:RSIST AREST,F,2,0,0,2
SAN DIEGO PD,EXTORTION,F,1,0,0,1
SAN DIEGO PD,FAIL REG W/FEL SEX OFF/PR,F,9,0,0,9
SAN DIEGO PD,FALSE BOMB REPORT,F,1,0,0,1
SAN DIEGO PD,FALSE CHECK/RECS/CERT/ETC,F,1,0,0,1
SAN DIEGO PD,FALSE IMPRISON W/VIOLENCE,F,8,0,1,7
SAN DIEGO PD,FALSE IMPRISON:VIOL/ETC,F,3,0,2,1
SAN DIEGO PD,FALSE IMPRISONMENT,F,1,0,0,1
SAN DIEGO PD,FLSE IMPRISON:ELD/ETC:VIO,F,1,0,0,1
SAN DIEGO PD,FORGE OFFICIAL SEAL,F,1,0,0,1
